image_file,box_idx,class_id,disease,text
448_jpg.rf.61136c46f75c49655ffac20a7891ec97.jpg,2,3,LOOPER_CATERPILLARS,Block observation: discoloured patches of no consistent outline; several leaves on the shoot showing the same pattern; scattered spots of varying size across the lamina. The block was pruned in the previous season.
448_jpg.rf.61136c46f75c49655ffac20a7891ec97.jpg,3,0,LEAF_BLIGHT,Inspection entry: affected leaves drying from the tip backwards; shoot tip wilting above the damaged zone. Recorded during the routine block walk.
448_jpg.rf.61136c46f75c49655ffac20a7891ec97.jpg,4,3,LOOPER_CATERPILLARS,Inspection entry: affected leaves drying from the tip backwards; irregular holes through the lamina between the veins; older leaves more affected than the new growth. Recorded during the routine block walk.
45_jpg.rf.fa5fbfcd48731b06be3a2de3244bca6b.jpg,0,3,LOOPER_CATERPILLARS,Field note: damage concentrated on the younger flush; greyish-brown patches spreading inward from the leaf margin; dark frass pellets caught in the leaf axils. Humidity had been high for several days before the visit.
466_jpg.rf.2bf226b9df9e2d1f5e57c7479839159a.jpg,0,0,LEAF_BLIGHT,Block observation: concentric zonation visible within the older lesions; damage concentrated on the younger flush. Noted while assessing the plucking table.
467_jpg.rf.9a8ad7ca8260a70159737ccd9a3c1137.jpg,0,0,LEAF_BLIGHT,Block observation: discoloured patches of no consistent outline; several leaves on the shoot showing the same pattern. The section borders an older unpruned block.
467_jpg.rf.9a8ad7ca8260a70159737ccd9a3c1137.jpg,1,3,LOOPER_CATERPILLARS,Field entry: greyish-brown patches spreading inward from the leaf margin; shoot tip wilting above the damaged zone. Observed on the shaded side of the row.
47_jpg.rf.73508c82b65be16613c1277b5cccea3d.jpg,0,3,LOOPER_CATERPILLARS,Inspection entry: greyish-brown patches spreading inward from the leaf margin; affected leaves drying from the tip backwards. Humidity had been high for several days before the visit.
47_jpg.rf.73508c82b65be16613c1277b5cccea3d.jpg,1,3,LOOPER_CATERPILLARS,Block observation: discoloured patches of no consistent outline; irregular brown lesions with darker margins on the lamina. Leaf collected from second-flush material.
47_jpg.rf.73508c82b65be16613c1277b5cccea3d.jpg,2,0,LEAF_BLIGHT,Plucking-round note: concentric zonation visible within the older lesions; scattered spots of varying size across the lamina. Humidity had been high for several days before the visit.
47_jpg.rf.73508c82b65be16613c1277b5cccea3d.jpg,3,0,LEAF_BLIGHT,Inspection entry: affected leaves drying from the tip backwards; concentric zonation visible within the older lesions; shoot tip wilting above the damaged zone. Noted while assessing the plucking table.
480_jpg.rf.9784523e137722d1fd72708d40128e95.jpg,0,3,LOOPER_CATERPILLARS,Inspection entry: damage concentrated on the younger flush; irregular holes through the lamina between the veins; marginal yellowing progressing to a dry brown rim. Observed on the shaded side of the row.
487_jpg.rf.e819b2114fc8d079d3d5833f0da07cc5.jpg,0,3,LOOPER_CATERPILLARS,Plucking-round note: greyish-brown patches spreading inward from the leaf margin; damage concentrated on the younger flush. Observed on the shaded side of the row.
487_jpg.rf.e819b2114fc8d079d3d5833f0da07cc5.jpg,1,3,LOOPER_CATERPILLARS,Inspection entry: damage concentrated on the younger flush; older leaves more affected than the new growth; marginal yellowing progressing to a dry brown rim. The section borders an older unpruned block.
506_jpg.rf.12f1de229bed6d594eb8781e64e4873e.jpg,0,0,LEAF_BLIGHT,Field note: lesions coalescing into large dry blighted areas; shoot tip wilting above the damaged zone; discoloured patches of no consistent outline. Temperature mild with intermittent rain in the preceding week.
506_jpg.rf.12f1de229bed6d594eb8781e64e4873e.jpg,1,0,LEAF_BLIGHT,Plucking-round note: damage concentrated on the younger flush; concentric zonation visible within the older lesions; older leaves more affected than the new growth. Leaf collected from second-flush material.
50_jpg.rf.b95d4c7065ae41c2cc64f77b3f2aa247.jpg,0,0,LEAF_BLIGHT,Field entry: marginal yellowing progressing to a dry brown rim; concentric zonation visible within the older lesions; several leaves on the shoot showing the same pattern. Sampled from the middle canopy of a mature bush.
515_jpg.rf.5f392730cac28feff733ac5b3cca72da.jpg,0,0,LEAF_BLIGHT,Plucking-round note: damage concentrated on the younger flush; marginal yellowing progressing to a dry brown rim. Leaf collected from second-flush material.
515_jpg.rf.5f392730cac28feff733ac5b3cca72da.jpg,1,0,LEAF_BLIGHT,Scout record: marginal yellowing progressing to a dry brown rim; discoloured patches of no consistent outline. The block was pruned in the previous season.
520_jpg.rf.ebd7c142286cf0b3139636e76c4234f1.jpg,0,3,LOOPER_CATERPILLARS,Block observation: older leaves more affected than the new growth; dark frass pellets caught in the leaf axils; scattered spots of varying size across the lamina. The section borders an older unpruned block.
520_jpg.rf.ebd7c142286cf0b3139636e76c4234f1.jpg,1,3,LOOPER_CATERPILLARS,Scout record: greyish-brown patches spreading inward from the leaf margin; older leaves more affected than the new growth; discoloured patches of no consistent outline. The block was pruned in the previous season.
520_jpg.rf.ebd7c142286cf0b3139636e76c4234f1.jpg,2,3,LOOPER_CATERPILLARS,Block observation: greyish-brown patches spreading inward from the leaf margin; scattered spots of varying size across the lamina; discoloured patches of no consistent outline. Drainage in this part of the field is poor.
520_jpg.rf.ebd7c142286cf0b3139636e76c4234f1.jpg,3,3,LOOPER_CATERPILLARS,Field entry: irregular holes through the lamina between the veins; several leaves on the shoot showing the same pattern; older leaves more affected than the new growth. Leaf collected from second-flush material.
520_jpg.rf.ebd7c142286cf0b3139636e76c4234f1.jpg,4,3,LOOPER_CATERPILLARS,Plucking-round note: chewed leaf margins with irregular notches; irregular brown lesions with darker margins on the lamina; shoot tip wilting above the damaged zone. The block was pruned in the previous season.
531_jpg.rf.6d19830c7827e061abf03e79dfa45242.jpg,0,3,LOOPER_CATERPILLARS,Field note: marginal yellowing progressing to a dry brown rim; affected leaves drying from the tip backwards; older leaves more affected than the new growth. Recorded during the routine block walk.
539_jpg.rf.526cac67e7de8c329ff55ee3aa35e475.jpg,0,3,LOOPER_CATERPILLARS,Plucking-round note: greyish-brown patches spreading inward from the leaf margin; irregular holes through the lamina between the veins. Humidity had been high for several days before the visit.
539_jpg.rf.526cac67e7de8c329ff55ee3aa35e475.jpg,1,3,LOOPER_CATERPILLARS,Inspection entry: scattered spots of varying size across the lamina; irregular holes through the lamina between the veins; older leaves more affected than the new growth. Sampled from the middle canopy of a mature bush.
539_jpg.rf.526cac67e7de8c329ff55ee3aa35e475.jpg,2,3,LOOPER_CATERPILLARS,Inspection entry: discoloured patches of no consistent outline; irregular brown lesions with darker margins on the lamina; marginal yellowing progressing to a dry brown rim. The block was pruned in the previous season.
543_jpg.rf.0e0442a742630b65997ca3df37e79171.jpg,0,3,LOOPER_CATERPILLARS,Field note: several leaves on the shoot showing the same pattern; discoloured patches of no consistent outline. Temperature mild with intermittent rain in the preceding week.
543_jpg.rf.0e0442a742630b65997ca3df37e79171.jpg,1,3,LOOPER_CATERPILLARS,Field note: greyish-brown patches spreading inward from the leaf margin; several leaves on the shoot showing the same pattern; chewed leaf margins with irregular notches. Leaf collected from second-flush material.
543_jpg.rf.0e0442a742630b65997ca3df37e79171.jpg,2,3,LOOPER_CATERPILLARS,Plucking-round note: scorched leaf edges that curl upward when dry; chewed leaf margins with irregular notches; greyish-brown patches spreading inward from the leaf margin. The block was pruned in the previous season.
54_jpg.rf.5fe58d30ddd3fde8be4700c1b6777b2f.jpg,0,0,LEAF_BLIGHT,Block observation: necrotic tissue with a narrow chlorotic halo; discoloured patches of no consistent outline. Humidity had been high for several days before the visit.
552_jpg.rf.341af952d6d5a389dff1bb3949103272.jpg,0,3,LOOPER_CATERPILLARS,Block observation: greyish-brown patches spreading inward from the leaf margin; irregular brown lesions with darker margins on the lamina; necrotic tissue with a narrow chlorotic halo. The block was pruned in the previous season.
552_jpg.rf.341af952d6d5a389dff1bb3949103272.jpg,1,3,LOOPER_CATERPILLARS,Scout record: marginal yellowing progressing to a dry brown rim; necrotic tissue with a narrow chlorotic halo. Temperature mild with intermittent rain in the preceding week.
552_jpg.rf.341af952d6d5a389dff1bb3949103272.jpg,2,3,LOOPER_CATERPILLARS,Plucking-round note: damage concentrated on the younger flush; older leaves more affected than the new growth. Noted while assessing the plucking table.
553_jpg.rf.5e62d47457d6dc9c7570fdb098bbd828.jpg,0,0,LEAF_BLIGHT,Inspection entry: concentric zonation visible within the older lesions; irregular brown lesions with darker margins on the lamina; several leaves on the shoot showing the same pattern. Recorded during the routine block walk.
564_jpg.rf.97513e79386b4843de3f18f3099f62e1.jpg,0,0,LEAF_BLIGHT,Field entry: several leaves on the shoot showing the same pattern; affected leaves drying from the tip backwards; lesions coalescing into large dry blighted areas. The section borders an older unpruned block.
564_jpg.rf.97513e79386b4843de3f18f3099f62e1.jpg,1,2,LEAF_RUST,Block observation: shoot tip wilting above the damaged zone; necrotic tissue with a narrow chlorotic halo; orange to rust-red velvety growth on the affected patches. Noted while assessing the plucking table.
567_jpg.rf.f7b3a1d0e79660f7a3d78e295687f9c6.jpg,0,0,LEAF_BLIGHT,Plucking-round note: affected leaves drying from the tip backwards; scattered spots of varying size across the lamina; shoot tip wilting above the damaged zone. Noted while assessing the plucking table.
567_jpg.rf.f7b3a1d0e79660f7a3d78e295687f9c6.jpg,1,0,LEAF_BLIGHT,Inspection entry: several leaves on the shoot showing the same pattern; concentric zonation visible within the older lesions; scattered spots of varying size across the lamina. The section borders an older unpruned block.
568_jpg.rf.65e5838ccac00268522e50c452baad0f.jpg,0,0,LEAF_BLIGHT,Block observation: affected leaves drying from the tip backwards; discoloured patches of no consistent outline; damage concentrated on the younger flush. Temperature mild with intermittent rain in the preceding week.
568_jpg.rf.65e5838ccac00268522e50c452baad0f.jpg,1,2,LEAF_RUST,Field note: several leaves on the shoot showing the same pattern; raised circular spots slightly rough to the touch; necrotic tissue with a narrow chlorotic halo. Sampled from the middle canopy of a mature bush.
568_jpg.rf.65e5838ccac00268522e50c452baad0f.jpg,2,3,LOOPER_CATERPILLARS,Plucking-round note: older leaves more affected than the new growth; discoloured patches of no consistent outline; chewed leaf margins with irregular notches. Drainage in this part of the field is poor.
568_jpg.rf.65e5838ccac00268522e50c452baad0f.jpg,3,0,LEAF_BLIGHT,Field entry: affected leaves drying from the tip backwards; discoloured patches of no consistent outline. Recorded during the routine block walk.
568_jpg.rf.65e5838ccac00268522e50c452baad0f.jpg,4,2,LEAF_RUST,Scout record: greyish-brown patches spreading inward from the leaf margin; discoloured patches of no consistent outline; shoot tip wilting above the damaged zone. The section borders an older unpruned block.
569_jpg.rf.109573ff6acb2230cc240fb55864c56e.jpg,0,0,LEAF_BLIGHT,Plucking-round note: discoloured patches of no consistent outline; scattered spots of varying size across the lamina; concentric zonation visible within the older lesions. The block was pruned in the previous season.
580_jpg.rf.c214a7a95c6b9eddb2c39232a2dbf7b9.jpg,0,2,LEAF_RUST,Field note: shoot tip wilting above the damaged zone; several leaves on the shoot showing the same pattern. Humidity had been high for several days before the visit.
580_jpg.rf.c214a7a95c6b9eddb2c39232a2dbf7b9.jpg,1,3,LOOPER_CATERPILLARS,Plucking-round note: discoloured patches of no consistent outline; irregular brown lesions with darker margins on the lamina; irregular holes through the lamina between the veins. Temperature mild with intermittent rain in the preceding week.
580_jpg.rf.c214a7a95c6b9eddb2c39232a2dbf7b9.jpg,2,2,LEAF_RUST,Inspection entry: older leaves more affected than the new growth; orange to rust-red velvety growth on the affected patches. Temperature mild with intermittent rain in the preceding week.
580_jpg.rf.c214a7a95c6b9eddb2c39232a2dbf7b9.jpg,3,2,LEAF_RUST,Plucking-round note: discoloured patches of no consistent outline; marginal yellowing progressing to a dry brown rim. Noted while assessing the plucking table.
580_jpg.rf.c214a7a95c6b9eddb2c39232a2dbf7b9.jpg,4,3,LOOPER_CATERPILLARS,Field entry: necrotic tissue with a narrow chlorotic halo; chewed leaf margins with irregular notches. Sampled from the middle canopy of a mature bush.
580_jpg.rf.c214a7a95c6b9eddb2c39232a2dbf7b9.jpg,5,0,LEAF_BLIGHT,Scout record: lesions coalescing into large dry blighted areas; damage concentrated on the younger flush; shoot tip wilting above the damaged zone. Drainage in this part of the field is poor.
588_jpg.rf.68d2b269703b3010763b920caa4ee89a.jpg,0,2,LEAF_RUST,Plucking-round note: raised circular spots slightly rough to the touch; marginal yellowing progressing to a dry brown rim. Observed on the shaded side of the row.
596_jpg.rf.236d96da50ec6bbea83263c67fc929b2.jpg,0,2,LEAF_RUST,Scout record: older leaves more affected than the new growth; irregular brown lesions with darker margins on the lamina; raised circular spots slightly rough to the touch. Humidity had been high for several days before the visit.
596_jpg.rf.236d96da50ec6bbea83263c67fc929b2.jpg,1,3,LOOPER_CATERPILLARS,Scout record: discoloured patches of no consistent outline; irregular brown lesions with darker margins on the lamina; greyish-brown patches spreading inward from the leaf margin. Humidity had been high for several days before the visit.
596_jpg.rf.236d96da50ec6bbea83263c67fc929b2.jpg,2,3,LOOPER_CATERPILLARS,Field note: dark frass pellets caught in the leaf axils; scattered spots of varying size across the lamina. Temperature mild with intermittent rain in the preceding week.
596_jpg.rf.236d96da50ec6bbea83263c67fc929b2.jpg,3,2,LEAF_RUST,Field note: affected leaves drying from the tip backwards; irregular brown lesions with darker margins on the lamina. Leaf collected from second-flush material.
596_jpg.rf.236d96da50ec6bbea83263c67fc929b2.jpg,4,2,LEAF_RUST,Inspection entry: affected leaves drying from the tip backwards; older leaves more affected than the new growth; several leaves on the shoot showing the same pattern. Recorded during the routine block walk.
5_jpg.rf.e58495de274e2d8d4e62587e73db7f5e.jpg,0,0,LEAF_BLIGHT,Field note: shoot tip wilting above the damaged zone; damage concentrated on the younger flush. Temperature mild with intermittent rain in the preceding week.
5_jpg.rf.e58495de274e2d8d4e62587e73db7f5e.jpg,1,3,LOOPER_CATERPILLARS,Plucking-round note: affected leaves drying from the tip backwards; shoot tip wilting above the damaged zone. Sampled from the middle canopy of a mature bush.
607_jpg.rf.6df1653afc50b9d0d1af8b62470adfec.jpg,0,3,LOOPER_CATERPILLARS,Field note: scorched leaf edges that curl upward when dry; irregular holes through the lamina between the veins; discoloured patches of no consistent outline. Drainage in this part of the field is poor.
607_jpg.rf.6df1653afc50b9d0d1af8b62470adfec.jpg,1,3,LOOPER_CATERPILLARS,Scout record: older leaves more affected than the new growth; discoloured patches of no consistent outline. Sampled from the middle canopy of a mature bush.
68_jpg.rf.e7294d4fac411371df3144a61bcacc0e.jpg,0,0,LEAF_BLIGHT,Field entry: shoot tip wilting above the damaged zone; concentric zonation visible within the older lesions. Sampled from the middle canopy of a mature bush.
68_jpg.rf.e7294d4fac411371df3144a61bcacc0e.jpg,1,3,LOOPER_CATERPILLARS,Field entry: dark frass pellets caught in the leaf axils; damage concentrated on the younger flush; shoot tip wilting above the damaged zone. Noted while assessing the plucking table.
80_jpg.rf.57f0b5175a4aa0b217b5fa8f69962546.jpg,0,1,LEAF_HOPPERS,Inspection entry: necrotic tissue with a narrow chlorotic halo; several leaves on the shoot showing the same pattern; discoloured patches of no consistent outline. The section borders an older unpruned block.
86_jpg.rf.0db4a80b5735c8cc23f6a4b239c632ae.jpg,0,0,LEAF_BLIGHT,Block observation: irregular brown lesions with darker margins on the lamina; shoot tip wilting above the damaged zone; discoloured patches of no consistent outline. The section borders an older unpruned block.
94_jpg.rf.3c3b013186ee2eb6f11d63f9a9ccd690.jpg,0,3,LOOPER_CATERPILLARS,Field entry: marginal yellowing progressing to a dry brown rim; discoloured patches of no consistent outline. Sampled from the middle canopy of a mature bush.
IMG_0347_JPG_jpg.rf.de6c525446575a4ece45b125296856de.jpg,0,4,MOSQUITO_BUG,Inspection entry: shoot tip wilting above the damaged zone; damage concentrated on the younger flush; scattered spots of varying size across the lamina. Noted while assessing the plucking table.
IMG_0347_JPG_jpg.rf.de6c525446575a4ece45b125296856de.jpg,1,4,MOSQUITO_BUG,Inspection entry: damage concentrated on the younger flush; scattered spots of varying size across the lamina; shoot tip wilting above the damaged zone. Sampled from the middle canopy of a mature bush.
IMG_0429_jpg.rf.51bfb43d724982812763f5dec8420dc2.jpg,0,0,LEAF_BLIGHT,Field note: greyish-brown patches spreading inward from the leaf margin; older leaves more affected than the new growth; scattered spots of varying size across the lamina. The block was pruned in the previous season.
IMG_07_jpeg.rf.4fade831d10a1f12ec2c0890dc0d2d82.jpg,0,0,LEAF_BLIGHT,Block observation: shoot tip wilting above the damaged zone; older leaves more affected than the new growth; scattered spots of varying size across the lamina. Observed on the shaded side of the row.
IMG_07_jpeg.rf.4fade831d10a1f12ec2c0890dc0d2d82.jpg,1,0,LEAF_BLIGHT,Field note: lesions coalescing into large dry blighted areas; shoot tip wilting above the damaged zone; irregular brown lesions with darker margins on the lamina. Leaf collected from second-flush material.
IMG_0833_JPG_jpg.rf.323506f411908a12b2956e82d3e76af5.jpg,0,2,LEAF_RUST,Block observation: marginal yellowing progressing to a dry brown rim; raised circular spots slightly rough to the touch; several leaves on the shoot showing the same pattern. Sampled from the middle canopy of a mature bush.
IMG_1201_JPG_jpg.rf.af2eb463b3b85ff988406b38b025840d.jpg,0,4,MOSQUITO_BUG,Scout record: discoloured patches of no consistent outline; marginal yellowing progressing to a dry brown rim. Noted while assessing the plucking table.
IMG_1401_JPG_jpg.rf.6658314bb01414540c2590a1d63bf9bd.jpg,0,4,MOSQUITO_BUG,Field entry: marginal yellowing progressing to a dry brown rim; scattered spots of varying size across the lamina. Leaf collected from second-flush material.
IMG_1454_JPG_jpg.rf.893e68d7fbf9c73138ae08d3d8fbc948.jpg,0,4,MOSQUITO_BUG,Plucking-round note: several leaves on the shoot showing the same pattern; older leaves more affected than the new growth. Leaf collected from second-flush material.
IMG_1454_JPG_jpg.rf.893e68d7fbf9c73138ae08d3d8fbc948.jpg,1,4,MOSQUITO_BUG,Inspection entry: corky brown scars where earlier punctures have healed; scorched leaf edges that curl upward when dry. The block was pruned in the previous season.
IMG_1454_JPG_jpg.rf.893e68d7fbf9c73138ae08d3d8fbc948.jpg,2,4,MOSQUITO_BUG,Field note: sunken dark feeding punctures on the young shoot; greyish-brown patches spreading inward from the leaf margin. Drainage in this part of the field is poor.
IMG_1460_JPG_jpg.rf.b19cd97e2c8e2961a8c6cb1cb24352cc.jpg,0,4,MOSQUITO_BUG,Plucking-round note: discoloured patches of no consistent outline; several leaves on the shoot showing the same pattern. Temperature mild with intermittent rain in the preceding week.
IMG_1538_JPG_jpg.rf.d8f4443372807660075619ea2daabaeb.jpg,0,4,MOSQUITO_BUG,Field note: sunken dark feeding punctures on the young shoot; shoot tip wilting above the damaged zone; necrotic tissue with a narrow chlorotic halo. Temperature mild with intermittent rain in the preceding week.
IMG_15_04_jpeg.rf.3511e3d889ff1f917bb7614d82030909.jpg,0,0,LEAF_BLIGHT,Scout record: concentric zonation visible within the older lesions; shoot tip wilting above the damaged zone; marginal yellowing progressing to a dry brown rim. Drainage in this part of the field is poor.
IMG_15_04_jpeg.rf.3511e3d889ff1f917bb7614d82030909.jpg,1,0,LEAF_BLIGHT,Inspection entry: lesions coalescing into large dry blighted areas; discoloured patches of no consistent outline. Observed on the shaded side of the row.
IMG_15_04_jpeg.rf.3511e3d889ff1f917bb7614d82030909.jpg,2,0,LEAF_BLIGHT,Field note: shoot tip wilting above the damaged zone; scorched leaf edges that curl upward when dry; necrotic tissue with a narrow chlorotic halo. The section borders an older unpruned block.
IMG_15_09_jpeg.rf.70195fe0f70d0e2113a4ef47817bcf3b.jpg,0,3,LOOPER_CATERPILLARS,Block observation: scattered spots of varying size across the lamina; older leaves more affected than the new growth. Sampled from the middle canopy of a mature bush.
IMG_15_09_jpeg.rf.70195fe0f70d0e2113a4ef47817bcf3b.jpg,1,3,LOOPER_CATERPILLARS,Scout record: necrotic tissue with a narrow chlorotic halo; damage concentrated on the younger flush; scattered spots of varying size across the lamina. The section borders an older unpruned block.
IMG_15_09_jpeg.rf.70195fe0f70d0e2113a4ef47817bcf3b.jpg,2,3,LOOPER_CATERPILLARS,Plucking-round note: affected leaves drying from the tip backwards; irregular brown lesions with darker margins on the lamina. Leaf collected from second-flush material.
IMG_15_14_jpeg.rf.cfdca06be6df3c7d49e3b3d98c935a05.jpg,0,0,LEAF_BLIGHT,Field entry: irregular brown lesions with darker margins on the lamina; concentric zonation visible within the older lesions; scorched leaf edges that curl upward when dry. Leaf collected from second-flush material.
IMG_15_18_jpeg.rf.68243cab6d57a72d821f06e2911aaca0.jpg,0,2,LEAF_RUST,Field entry: irregular brown lesions with darker margins on the lamina; marginal yellowing progressing to a dry brown rim. Humidity had been high for several days before the visit.
IMG_15_23_jpeg.rf.e208f698cca4e4d7f9e335b1b65d0a4d.jpg,0,3,LOOPER_CATERPILLARS,Block observation: shoot tip wilting above the damaged zone; irregular brown lesions with darker margins on the lamina; damage concentrated on the younger flush. The block was pruned in the previous season.
IMG_15_23_jpeg.rf.e208f698cca4e4d7f9e335b1b65d0a4d.jpg,1,3,LOOPER_CATERPILLARS,Field note: scorched leaf edges that curl upward when dry; greyish-brown patches spreading inward from the leaf margin; marginal yellowing progressing to a dry brown rim. The block was pruned in the previous season.
IMG_15_jpeg.rf.c98ad1c650db78340c2b48b38d12a775.jpg,0,0,LEAF_BLIGHT,Plucking-round note: lesions coalescing into large dry blighted areas; greyish-brown patches spreading inward from the leaf margin. Drainage in this part of the field is poor.
IMG_20230612_152611_jpg.rf.dd2930ae2b4ae5eb6fe3bb3607deb274.jpg,0,2,LEAF_RUST,Plucking-round note: marginal yellowing progressing to a dry brown rim; orange to rust-red velvety growth on the affected patches; necrotic tissue with a narrow chlorotic halo. Leaf collected from second-flush material.
IMG_20230612_154227_jpg.rf.8fce569a11cb951ac0ea8f8a9ed7656f.jpg,0,2,LEAF_RUST,Plucking-round note: several leaves on the shoot showing the same pattern; raised circular spots slightly rough to the touch. Leaf collected from second-flush material.
IMG_20230612_154227_jpg.rf.8fce569a11cb951ac0ea8f8a9ed7656f.jpg,1,2,LEAF_RUST,Block observation: orange to rust-red velvety growth on the affected patches; damage concentrated on the younger flush; irregular brown lesions with darker margins on the lamina. Observed on the shaded side of the row.
IMG_20230612_154227_jpg.rf.8fce569a11cb951ac0ea8f8a9ed7656f.jpg,2,2,LEAF_RUST,Plucking-round note: discoloured patches of no consistent outline; greyish-brown patches spreading inward from the leaf margin; scorched leaf edges that curl upward when dry. Leaf collected from second-flush material.
IMG_20230612_154227_jpg.rf.8fce569a11cb951ac0ea8f8a9ed7656f.jpg,3,2,LEAF_RUST,Field entry: several leaves on the shoot showing the same pattern; discoloured patches of no consistent outline; raised circular spots slightly rough to the touch. The section borders an older unpruned block.
IMG_20230612_154254_jpg.rf.bd8019f8d572ece99fa5851f3da90ae2.jpg,0,0,LEAF_BLIGHT,Block observation: damage concentrated on the younger flush; greyish-brown patches spreading inward from the leaf margin. The block was pruned in the previous season.
IMG_20230612_154300_jpg.rf.45f70ffc92df648a7f0524abf0f79c04.jpg,0,0,LEAF_BLIGHT,Plucking-round note: concentric zonation visible within the older lesions; discoloured patches of no consistent outline. Temperature mild with intermittent rain in the preceding week.
IMG_20230612_155121_jpg.rf.aaadda0aa5c2ccd9cbf388d08b29468b.jpg,0,2,LEAF_RUST,Field note: marginal yellowing progressing to a dry brown rim; scorched leaf edges that curl upward when dry; irregular brown lesions with darker margins on the lamina. Leaf collected from second-flush material.
IMG_20230612_155953_jpg.rf.06e23caa299d0f127db2c2dc845e7706.jpg,0,2,LEAF_RUST,Scout record: raised circular spots slightly rough to the touch; damage concentrated on the younger flush; affected leaves drying from the tip backwards. The section borders an older unpruned block.
IMG_20230612_160342_jpg.rf.06208f8783b7758c2928e95c474627f9.jpg,0,2,LEAF_RUST,Field note: scattered spots of varying size across the lamina; marginal yellowing progressing to a dry brown rim; greyish-brown patches spreading inward from the leaf margin. Temperature mild with intermittent rain in the preceding week.
IMG_20230612_160342_jpg.rf.06208f8783b7758c2928e95c474627f9.jpg,1,0,LEAF_BLIGHT,Field note: scattered spots of varying size across the lamina; marginal yellowing progressing to a dry brown rim. Sampled from the middle canopy of a mature bush.
IMG_20230612_160945_jpg.rf.92ea29c0b5a59326062c2e1c1599240f.jpg,0,0,LEAF_BLIGHT,Scout record: lesions coalescing into large dry blighted areas; damage concentrated on the younger flush; shoot tip wilting above the damaged zone. The section borders an older unpruned block.
IMG_20230612_161120_jpg.rf.7e517fb0460f8edf4f1254c9aad638c2.jpg,0,2,LEAF_RUST,Field entry: orange to rust-red velvety growth on the affected patches; shoot tip wilting above the damaged zone; discoloured patches of no consistent outline. Recorded during the routine block walk.
IMG_20230612_161120_jpg.rf.7e517fb0460f8edf4f1254c9aad638c2.jpg,1,2,LEAF_RUST,Scout record: scattered spots of varying size across the lamina; several leaves on the shoot showing the same pattern; raised circular spots slightly rough to the touch. Noted while assessing the plucking table.
IMG_20230612_161606_jpg.rf.d8cf7baeaf657a78f4141fa562188d79.jpg,0,0,LEAF_BLIGHT,Block observation: greyish-brown patches spreading inward from the leaf margin; necrotic tissue with a narrow chlorotic halo; irregular brown lesions with darker margins on the lamina. Temperature mild with intermittent rain in the preceding week.
IMG_20230612_161957_jpg.rf.82a5a0c221c10529487b23b82dc12b8d.jpg,0,2,LEAF_RUST,Block observation: shoot tip wilting above the damaged zone; necrotic tissue with a narrow chlorotic halo. Leaf collected from second-flush material.
IMG_20230612_161957_jpg.rf.82a5a0c221c10529487b23b82dc12b8d.jpg,1,2,LEAF_RUST,Block observation: orange to rust-red velvety growth on the affected patches; scattered spots of varying size across the lamina; necrotic tissue with a narrow chlorotic halo. Observed on the shaded side of the row.
IMG_20230612_162542_jpg.rf.dccb0872097d9302a9b22456d1298a08.jpg,0,2,LEAF_RUST,Inspection entry: older leaves more affected than the new growth; orange to rust-red velvety growth on the affected patches. Drainage in this part of the field is poor.
IMG_20230612_164136_jpg.rf.15ee0cf2ebeec7d9e5750b5c3a1e3fa0.jpg,0,0,LEAF_BLIGHT,Field entry: damage concentrated on the younger flush; marginal yellowing progressing to a dry brown rim; concentric zonation visible within the older lesions. The section borders an older unpruned block.
IMG_20230612_164703_jpg.rf.5f92245e3a0fa9f85bbc6fd4c287ccaa.jpg,0,2,LEAF_RUST,Field entry: damage concentrated on the younger flush; orange to rust-red velvety growth on the affected patches. The section borders an older unpruned block.
IMG_20230612_165931_jpg.rf.661f952e93cdd24a9fa87b7d23961a32.jpg,0,2,LEAF_RUST,Block observation: several leaves on the shoot showing the same pattern; discoloured patches of no consistent outline; greyish-brown patches spreading inward from the leaf margin. Humidity had been high for several days before the visit.
IMG_20230612_165931_jpg.rf.661f952e93cdd24a9fa87b7d23961a32.jpg,1,2,LEAF_RUST,Field note: scattered spots of varying size across the lamina; discoloured patches of no consistent outline. The block was pruned in the previous season.
IMG_20230612_171506_jpg.rf.b1d41c10140869660bfa2bc3cb111dea.jpg,0,2,LEAF_RUST,Plucking-round note: damage concentrated on the younger flush; irregular brown lesions with darker margins on the lamina. Noted while assessing the plucking table.
IMG_20230612_171649_jpg.rf.2666aec2f144deb86b46990537e67e24.jpg,0,2,LEAF_RUST,Field entry: orange to rust-red velvety growth on the affected patches; older leaves more affected than the new growth; greyish-brown patches spreading inward from the leaf margin. The section borders an older unpruned block.
IMG_20230612_172416_jpg.rf.565a2055e84b173c6c06b5e48812951a.jpg,0,2,LEAF_RUST,Inspection entry: necrotic tissue with a narrow chlorotic halo; shoot tip wilting above the damaged zone; greyish-brown patches spreading inward from the leaf margin. The section borders an older unpruned block.
IMG_20230612_172840_jpg.rf.6265dc6eaa69bb36221ed890006f2f96.jpg,0,2,LEAF_RUST,Inspection entry: scattered spots of varying size across the lamina; shoot tip wilting above the damaged zone; necrotic tissue with a narrow chlorotic halo. Drainage in this part of the field is poor.
IMG_20230624_101122_jpg.rf.5eaec8974e8cc02272c1df4a2ac66ff5.jpg,0,0,LEAF_BLIGHT,Block observation: scattered spots of varying size across the lamina; greyish-brown patches spreading inward from the leaf margin. Humidity had been high for several days before the visit.
